client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth
836976,6.0,73.0,60.5,U,2.0,45105.3,6.0,9.0
1439522,5.0,64.0,32.0,U,2.0,52467.78999999999,6.0,9.0
3727881,5.0,71.0,30.5,U,2.0,23915.6,0.0,3.0
272934,5.0,66.0,58.5,U,2.0,27021.42,2.0,5.0
2208717,5.0,67.0,33.0,U,2.0,29782.96,6.0,9.0
2368987,5.0,71.0,54.5,U,2.0,44408.869999999995,2.0,5.0
2892152,4.0,58.0,36.0,U,2.0,46815.48,5.0,8.0
4536541,3.0,47.0,74.0,U,2.0,47804.5,1.0,4.0
3788589,10.0,122.0,32.5,M,2.0,30750.76,0.0,3.0
5904035,8.0,101.0,25.5,U,2.0,27848.76,3.0,6.0
1502049,8.0,100.0,31.0,U,2.0,28952.15,0.0,3.0
7585111,5.0,70.0,42.0,U,3.0,36621.41,1.0,4.0
3638336,12.0,152.0,30.5,M,3.0,54296.67,3.0,6.0
9520009,13.0,160.0,30.0,M,2.0,61062.57,6.0,9.0
7035604,7.0,86.0,30.5,U,2.0,28175.92,1.0,4.0
2109862,7.0,93.0,38.0,U,2.0,35917.29,2.0,5.0
1549737,7.0,94.0,68.5,U,2.0,35608.94,1.0,4.0
7474517,6.0,73.0,52.5,U,2.0,53993.47,4.0,7.0
6651826,8.0,103.0,34.5,U,2.0,44696.97,0.0,3.0
9721424,12.0,152.0,32.0,F,2.0,29667.6,0.0,3.0
9796602,18.0,216.0,46.0,F,2.0,25827.39,0.0,3.0
4821014,17.0,204.0,62.5,M,2.0,45073.259999999995,1.0,4.0
7906602,21.0,260.0,54.5,F,2.0,39725.28,2.0,5.0
2671231,5.0,68.0,23.0,U,2.0,43062.3,1.0,4.0
9587439,5.0,66.0,26.5,U,2.0,28875.65,6.0,9.0
4906392,13.0,159.0,27.5,F,2.0,52600.869999999995,2.0,5.0
3939684,15.0,190.0,60.5,F,2.0,48166.13,1.0,4.0
3731320,7.0,89.0,39.5,U,2.0,34487.99,6.0,9.0
9055726,5.0,70.0,25.0,U,3.0,33261.64,6.0,9.0
5808972,5.0,66.0,23.0,U,2.0,29898.98,0.0,3.0
7414763,7.0,91.0,27.0,U,2.0,53219.649999999994,6.0,9.0
3402999,7.0,92.0,39.0,U,2.0,56527.899999999994,0.0,3.0
3284361,12.0,152.0,31.5,F,2.0,28085.99,1.0,4.0
6666515,14.0,169.0,38.0,U,2.0,59526.369999999995,2.0,5.0
410752,11.0,142.0,19.0,M,2.0,25640.01,2.0,5.0
4264493,5.0,67.0,22.5,U,3.0,36298.009999999995,6.0,9.0
5816825,14.0,178.0,54.5,F,2.0,32873.33,3.0,6.0
1730954,5.0,63.0,36.5,F,2.0,58456.9,0.0,3.0
2570380,4.0,56.0,52.5,U,2.0,51670.67999999999,2.0,5.0
5449775,4.0,56.0,28.5,U,2.0,46749.74,2.0,5.0
8415669,14.0,178.0,59.5,M,2.0,43793.82,0.0,3.0
6810931,5.0,60.0,23.0,U,2.0,45780.6,5.0,8.0
7949341,14.0,175.0,48.0,U,2.0,25253.269999999997,0.0,3.0
1643775,4.0,59.0,18.0,U,2.0,25270.359999999997,1.0,4.0
7702214,6.0,73.0,32.0,U,2.0,43988.28,6.0,9.0
200698,13.0,156.0,31.5,M,2.0,28559.28,2.0,5.0
6226205,12.0,155.0,68.5,F,2.0,45294.1,4.0,7.0
2069824,13.0,167.0,50.5,F,2.0,52157.46,6.0,9.0
7772844,4.0,59.0,37.5,U,3.0,43012.02,0.0,3.0
9242446,15.0,182.0,70.0,M,2.0,56986.04,3.0,6.0
1905822,11.0,134.0,28.5,F,2.0,49186.49,2.0,5.0
5586955,6.0,80.0,32.0,U,2.0,30493.379999999997,0.0,3.0
3097635,9.0,113.0,22.0,M,2.0,27215.69,0.0,3.0
2559930,14.0,172.0,50.0,F,2.0,26430.43,5.0,8.0
2693746,14.0,172.0,51.5,M,2.0,35206.61,0.0,3.0
6652996,10.0,120.0,50.0,F,2.0,48410.619999999995,1.0,4.0
5601417,8.0,105.0,55.0,F,2.0,23799.359999999997,0.0,3.0
1592329,17.0,212.0,27.5,U,2.0,27189.73,0.0,3.0
7885704,20.0,244.0,65.5,F,2.0,34564.77,0.0,3.0
2876901,4.0,58.0,54.0,U,2.0,47348.42999999999,0.0,3.0
2365190,5.0,66.0,29.5,U,3.0,30376.22,3.0,6.0
730546,16.0,200.0,51.5,F,2.0,33972.979999999996,3.0,6.0
7139038,6.0,78.0,39.0,U,2.0,31918.65,3.0,6.0
121354,5.0,60.0,30.5,U,2.0,35592.44,5.0,8.0
7597197,12.0,151.0,33.0,F,2.0,60175.34,2.0,5.0
8806527,10.0,121.0,28.0,U,2.0,55742.17999999999,5.0,8.0
8011247,5.0,60.0,59.5,M,2.0,31921.909999999996,6.0,9.0
5416822,14.0,168.0,39.0,M,2.0,40549.95,1.0,4.0
6055529,6.0,76.0,27.5,U,2.0,48601.07,2.0,5.0
6679780,5.0,68.0,71.5,F,2.0,36978.84,3.0,6.0
2668008,6.0,73.0,34.0,U,2.0,38654.73,3.0,6.0
7704754,12.0,148.0,25.5,M,2.0,31514.339999999997,5.0,8.0
4110312,8.0,97.0,66.0,U,2.0,36933.259999999995,4.0,7.0
7794321,12.0,152.0,28.0,M,2.0,37879.82,3.0,6.0
3545210,28.0,347.0,83.5,F,2.0,47993.13,2.0,5.0
4149206,27.0,324.0,56.0,F,2.0,27023.89,1.0,4.0
151444,7.0,95.0,31.0,U,2.0,34814.84,5.0,8.0
9341975,8.0,97.0,26.5,U,2.0,28038.0,6.0,9.0
9070908,6.0,83.0,54.5,U,2.0,55787.69,0.0,3.0
3070720,6.0,74.0,29.5,U,3.0,47151.82,2.0,5.0
312094,4.0,56.0,21.5,U,2.0,58108.74,3.0,6.0
3270955,6.0,81.0,74.5,U,2.0,37672.53,3.0,6.0
6840204,7.0,95.0,58.0,U,2.0,31129.409999999996,3.0,6.0
7288041,25.0,300.0,32.5,F,3.0,43742.869999999995,6.0,9.0
3143881,24.0,289.0,51.0,F,2.0,53080.91,6.0,9.0
4447192,22.0,270.0,59.0,M,2.0,40191.39,3.0,6.0
976546,19.0,229.0,38.5,M,4.0,59503.189999999995,5.0,8.0
4644384,17.0,206.0,57.0,U,2.0,35975.52,3.0,6.0
9635691,4.0,59.0,46.0,U,2.0,31486.81,6.0,9.0
5687972,14.0,176.0,34.5,M,2.0,24919.16,0.0,3.0
7705023,12.0,144.0,44.0,F,2.0,60526.869999999995,0.0,3.0
4260236,12.0,155.0,60.0,F,2.0,58615.38,0.0,4.0
8368220,7.0,93.0,28.5,U,2.0,36539.119999999995,1.0,4.0
1524426,8.0,99.0,36.0,U,2.0,53131.28,2.0,5.0
5572217,8.0,106.0,47.5,F,2.0,30552.39,2.0,5.0
3604010,5.0,70.0,52.5,U,2.0,32731.37,1.0,4.0
8506583,6.0,81.0,27.5,F,2.0,51726.56,6.0,9.0
7307378,12.0,154.0,69.5,M,2.0,36397.41,0.0,3.0
5754354,15.0,185.0,38.5,F,2.0,34866.45,0.0,3.0
4231609,6.0,75.0,45.0,U,2.0,39335.899999999994,2.0,5.0
3767937,15.0,189.0,53.0,M,2.0,47734.69,3.0,6.0
278839,11.0,143.0,62.0,F,2.0,33051.97,1.0,4.0
8789491,5.0,69.0,22.0,U,2.0,40487.92999999999,2.0,5.0
692622,4.0,59.0,25.0,U,2.0,31803.51,3.0,6.0
1168373,27.0,326.0,61.0,M,3.0,57600.689999999995,5.0,8.0
5981232,24.0,298.0,44.0,F,2.0,26837.74,3.0,6.0
461846,24.0,290.0,78.5,F,2.0,43246.11,4.0,7.0
3460496,20.0,250.0,62.0,F,2.0,31438.76,1.0,4.0
39968,4.0,57.0,50.0,F,2.0,58599.55,3.0,6.0
9262445,7.0,88.0,47.0,U,2.0,29672.82,1.0,4.0
86877,4.0,58.0,28.0,U,2.0,40308.74,1.0,4.0
1413769,13.0,162.0,55.5,F,3.0,48092.82,1.0,4.0
7205884,15.0,190.0,25.0,F,2.0,34281.18,0.0,3.0
6201791,27.0,324.0,66.5,M,2.0,51930.13,5.0,8.0
3527743,6.0,76.0,21.5,U,2.0,27047.89,2.0,5.0
1056722,10.0,131.0,51.5,M,2.0,45437.91,0.0,3.0
4653489,6.0,82.0,46.0,U,2.0,31650.51,1.0,4.0
3660141,4.0,59.0,23.0,U,2.0,37244.36,6.0,9.0
9767681,6.0,82.0,47.0,U,2.0,50914.39,6.0,9.0
4474907,6.0,83.0,32.5,U,2.0,31930.31,0.0,3.0
5869570,11.0,140.0,47.0,M,2.0,25084.35,1.0,4.0
979208,5.0,69.0,20.5,U,2.0,29760.539999999997,0.0,3.0
681824,9.0,118.0,33.5,F,2.0,34537.7,1.0,4.0
9006366,5.0,70.0,25.5,M,2.0,46898.97,6.0,9.0
8274863,6.0,73.0,27.0,U,2.0,31559.839999999997,6.0,9.0
5749370,4.0,59.0,22.5,U,2.0,50677.64,6.0,9.0
8333682,8.0,107.0,34.0,F,2.0,36660.31,0.0,3.0
9308901,20.0,246.0,42.5,F,2.0,41536.96,2.0,5.0
2346575,15.0,190.0,75.0,M,2.0,61693.2,4.0,7.0
7995744,15.0,182.0,39.0,M,2.0,57533.84,3.0,6.0
5078188,11.0,142.0,31.0,F,2.0,49445.67999999999,5.0,8.0
6250726,5.0,65.0,71.5,U,2.0,40124.17,0.0,3.0
7434562,10.0,128.0,74.0,F,2.0,25963.06,2.0,6.0
3736142,7.0,86.0,43.5,U,2.0,45584.19,0.0,3.0
9863604,5.0,65.0,40.5,U,2.0,36436.59,3.0,6.0
8284433,10.0,131.0,63.0,M,2.0,53551.899999999994,6.0,9.0
3959099,11.0,135.0,32.5,M,2.0,48712.08,5.0,8.0
4362459,21.0,258.0,65.5,F,2.0,35035.299999999996,6.0,9.0
4333518,10.0,126.0,32.0,M,2.0,39164.23,6.0,9.0
6540065,7.0,91.0,63.0,U,2.0,52180.97,3.0,6.0
6550550,5.0,67.0,58.0,F,2.0,32744.96,3.0,6.0
4319069,14.0,175.0,24.0,M,3.0,55169.44,2.0,5.0
2938423,6.0,72.0,36.5,U,2.0,25590.73,6.0,9.0
2952627,5.0,70.0,46.0,M,2.0,34979.78,2.0,5.0
2790667,4.0,58.0,22.5,U,2.0,44144.34,1.0,4.0
7240133,7.0,92.0,65.5,M,3.0,62814.58,3.0,6.0
5966661,5.0,71.0,29.5,U,2.0,39556.42,1.0,4.0
1820934,5.0,70.0,40.5,U,2.0,40535.55,0.0,3.0
7190256,8.0,106.0,31.0,F,2.0,53434.92999999999,6.0,9.0
560810,14.0,176.0,34.5,F,3.0,57175.22,2.0,5.0
1350724,4.0,58.0,42.0,U,2.0,38033.55,0.0,3.0
6765972,7.0,85.0,56.0,U,2.0,24701.85,5.0,8.0
8037116,4.0,58.0,23.0,U,2.0,30552.19,0.0,3.0
8984143,14.0,168.0,40.5,M,2.0,26248.409999999996,2.0,5.0
4928575,25.0,305.0,60.5,F,2.0,30975.55,0.0,3.0
548340,21.0,255.0,46.5,U,2.0,38001.58,2.0,5.0
3055755,17.0,212.0,44.0,F,2.0,59154.02,6.0,9.0
1040359,5.0,63.0,47.5,U,3.0,50844.64,2.0,5.0
3442959,14.0,173.0,34.5,F,2.0,35656.28,6.0,9.0
9207047,16.0,202.0,49.5,F,2.0,29978.94,0.0,3.0
3991847,5.0,65.0,33.0,U,2.0,28189.909999999996,2.0,5.0
2959476,9.0,119.0,59.0,F,2.0,47887.98,6.0,9.0
973686,10.0,130.0,28.0,M,3.0,44990.49,1.0,4.0
7988248,15.0,189.0,51.0,M,2.0,42138.14,6.0,9.0
9373092,5.0,68.0,39.5,F,2.0,59201.04,5.0,8.0
3668675,6.0,81.0,48.5,F,2.0,48875.46,2.0,5.0
8257047,24.0,297.0,24.5,M,2.0,34710.92,2.0,5.0
1753961,4.0,57.0,49.5,U,2.0,48917.99,2.0,5.0
9591707,11.0,140.0,49.0,M,2.0,34721.08,3.0,6.0
5319506,5.0,60.0,33.0,U,2.0,44387.03999999999,3.0,6.0
7569257,4.0,59.0,54.5,F,2.0,33294.92,2.0,5.0
5781524,5.0,71.0,42.5,U,3.0,55532.59,2.0,5.0
6286537,7.0,91.0,27.0,U,2.0,31480.81,1.0,4.0
2529465,9.0,116.0,35.5,M,2.0,60796.07,6.0,9.0
3132961,9.0,119.0,58.5,F,2.0,23790.4,6.0,9.0
6248651,17.0,213.0,45.5,M,2.0,24110.089999999997,6.0,9.0
9516559,9.0,115.0,29.5,M,2.0,32127.71,5.0,8.0
3573589,11.0,136.0,46.5,M,2.0,57971.45,3.0,6.0
3191374,23.0,286.0,37.5,F,2.0,57619.25,6.0,9.0
2057447,20.0,250.0,40.0,F,2.0,55884.24,0.0,3.0
3778920,21.0,253.0,61.5,F,2.0,33825.009999999995,4.0,7.0
4848480,18.0,223.0,27.5,M,2.0,34901.03,6.0,9.0
6559072,16.0,203.0,54.0,F,2.0,54249.96,3.0,6.0
399690,16.0,195.0,80.0,M,2.0,34994.409999999996,4.0,7.0
3319565,10.0,127.0,48.0,M,2.0,23985.65,6.0,9.0
470365,20.0,242.0,44.0,M,2.0,35829.85,1.0,4.0
4296369,4.0,57.0,24.0,U,2.0,29708.73,1.0,4.0
3337300,11.0,140.0,57.0,F,2.0,23809.67,2.0,5.0
6666419,9.0,110.0,44.5,M,2.0,29272.359999999997,5.0,8.0
8830618,5.0,70.0,28.0,U,2.0,42213.17999999999,5.0,8.0
3539231,6.0,72.0,26.5,U,2.0,60709.59,1.0,4.0
9484909,7.0,94.0,20.5,U,2.0,51542.32,0.0,3.0
1597883,5.0,70.0,25.0,U,2.0,48374.16,5.0,8.0
675111,7.0,93.0,29.0,U,2.0,53545.22,3.0,6.0
3194104,7.0,89.0,27.5,U,2.0,34921.18,6.0,9.0
3197890,5.0,68.0,50.5,U,2.0,33357.63,6.0,9.0
2956739,4.0,59.0,53.0,U,2.0,28462.57,2.0,5.0
1241733,8.0,105.0,31.5,F,3.0,36977.48,0.0,3.0
4458772,12.0,144.0,62.5,U,2.0,34751.19,1.0,4.0
8544599,23.0,277.0,56.0,F,2.0,36103.57,1.0,4.0
793692,23.0,276.0,59.0,M,2.0,62786.71,4.0,7.0
595241,22.0,274.0,49.0,F,2.0,27579.24,2.0,5.0
509544,19.0,228.0,52.5,F,2.0,27084.14,1.0,4.0
4319222,5.0,66.0,31.5,F,3.0,33047.84,0.0,3.0
730801,12.0,147.0,51.5,M,2.0,47511.33,3.0,6.0
5552968,6.0,81.0,46.5,U,2.0,24268.41,4.0,7.0
6615925,11.0,140.0,32.0,M,2.0,38937.73,2.0,5.0
4866771,6.0,78.0,87.0,U,2.0,41797.759999999995,6.0,9.0
9517536,5.0,60.0,27.5,U,2.0,56202.07,6.0,9.0
5293569,7.0,84.0,46.0,U,2.0,29224.47,1.0,4.0
3777909,4.0,57.0,54.5,U,3.0,48953.17999999999,0.0,3.0
2515665,10.0,121.0,63.0,F,2.0,46489.399999999994,2.0,5.0
198935,4.0,56.0,65.5,U,2.0,61573.14,3.0,6.0
3874169,11.0,132.0,37.5,F,2.0,63217.28,3.0,6.0
9295772,5.0,64.0,51.5,M,2.0,26280.289999999997,4.0,7.0
3887490,5.0,71.0,39.5,U,2.0,59466.35,2.0,5.0
9138140,6.0,73.0,32.0,U,2.0,45754.98,1.0,4.0
9081837,20.0,251.0,21.0,F,2.0,54398.53999999999,5.0,8.0
6768127,7.0,94.0,31.5,U,2.0,32021.979999999996,4.0,7.0
4405688,9.0,118.0,53.0,M,2.0,47707.67,0.0,3.0
6373368,16.0,194.0,55.5,M,2.0,42066.73,1.0,4.0
9449889,14.0,176.0,26.0,F,2.0,28841.06,6.0,9.0
4153564,7.0,91.0,30.0,U,2.0,30792.019999999997,6.0,9.0
1990964,15.0,184.0,50.0,F,2.0,27152.18,2.0,5.0
9105369,22.0,267.0,27.0,F,2.0,31407.18,2.0,5.0
7198363,15.0,191.0,54.5,F,2.0,47997.07,1.0,4.0
1695407,8.0,99.0,55.0,U,2.0,61656.99,0.0,3.0
6877738,3.0,38.0,19.5,U,2.0,29156.859999999997,3.0,6.0
9040967,4.0,56.0,24.0,M,2.0,28705.23,3.0,6.0
3367073,12.0,153.0,32.5,F,2.0,36534.7,2.0,5.0
943015,5.0,71.0,56.0,U,2.0,45776.16,5.0,8.0
1020634,4.0,58.0,40.5,U,2.0,26795.08,4.0,7.0
7718817,4.0,59.0,29.0,U,2.0,30028.769999999997,6.0,9.0
1829130,7.0,84.0,53.0,F,2.0,24154.48,2.0,5.0
9336495,5.0,65.0,29.0,U,2.0,56490.0,6.0,9.0
8722759,18.0,222.0,46.0,M,2.0,46500.72,2.0,5.0
4952288,5.0,66.0,42.5,U,2.0,49821.149999999994,2.0,5.0
6604463,6.0,83.0,58.5,U,2.0,30971.3,1.0,4.0
6050973,9.0,116.0,32.0,F,2.0,54681.509999999995,1.0,4.0
5579672,17.0,205.0,53.5,F,2.0,26031.519999999997,2.0,5.0
1290934,13.0,159.0,55.5,M,2.0,27826.43,2.0,6.0
7024366,4.0,58.0,57.5,U,2.0,35832.59,1.0,4.0
8047484,17.0,208.0,69.0,F,2.0,47198.83,6.0,9.0
7396309,13.0,156.0,31.0,F,3.0,49312.45,4.0,7.0
1792552,13.0,162.0,50.5,M,2.0,51534.08,6.0,9.0
3452850,12.0,146.0,42.0,M,2.0,35081.79,0.0,3.0
8169732,4.0,59.0,18.5,U,2.0,37222.41,1.0,4.0
5156720,11.0,143.0,33.5,F,2.0,59922.95,1.0,4.0
83683,5.0,68.0,31.0,U,2.0,62792.96,6.0,9.0
3899785,5.0,70.0,20.5,U,2.0,30797.96,0.0,3.0
5798572,16.0,197.0,53.0,F,2.0,45618.71,5.0,8.0
2865677,12.0,145.0,38.0,F,2.0,35881.649999999994,1.0,4.0
6514104,5.0,65.0,30.5,U,3.0,32871.29,2.0,5.0
3992853,11.0,135.0,25.5,M,2.0,28687.18,6.0,9.0
6331923,5.0,61.0,29.5,F,2.0,49355.78999999999,1.0,4.0
5337525,8.0,106.0,70.0,F,2.0,36330.36,2.0,5.0
1667795,7.0,86.0,46.5,U,2.0,42911.97,5.0,8.0
5085938,4.0,57.0,33.5,U,2.0,58761.43,6.0,9.0
9844262,5.0,68.0,42.5,U,2.0,48165.259999999995,1.0,4.0
8444793,5.0,65.0,27.5,U,4.0,60750.63,6.0,9.0
7158443,17.0,215.0,47.0,M,3.0,51518.19,5.0,8.0
1098398,15.0,188.0,51.0,M,2.0,55343.77,6.0,9.0
4409593,10.0,130.0,59.0,M,2.0,42102.63,4.0,7.0
6772022,4.0,57.0,29.5,U,3.0,43808.149999999994,6.0,9.0
6004537,17.0,208.0,44.0,M,2.0,32038.37,1.0,4.0
1152607,11.0,132.0,49.0,F,2.0,30683.73,1.0,4.0
2029226,12.0,150.0,43.5,F,2.0,58747.31,6.0,9.0
3329950,15.0,191.0,38.5,F,2.0,35280.299999999996,0.0,3.0
2050426,12.0,154.0,52.0,M,2.0,30218.539999999997,5.0,8.0
5961178,10.0,121.0,33.0,M,2.0,23801.269999999997,6.0,9.0
4238252,10.0,131.0,33.0,M,2.0,42379.63,1.0,4.0
1505011,15.0,191.0,35.5,F,2.0,61272.25,0.0,3.0
1672032,5.0,65.0,54.5,U,2.0,25412.609999999997,4.0,7.0
8803272,6.0,82.0,51.5,U,2.0,43071.899999999994,0.0,3.0
3695599,6.0,83.0,35.5,F,2.0,38943.259999999995,2.0,5.0
7861570,5.0,66.0,61.0,U,2.0,24459.55,5.0,8.0
643544,5.0,68.0,23.5,U,2.0,33326.94,2.0,5.0
8128275,14.0,168.0,57.5,U,2.0,55248.32,0.0,3.0
7542559,10.0,121.0,24.5,M,2.0,32030.79,6.0,9.0
2608155,9.0,109.0,47.5,F,2.0,39502.38,1.0,4.0
9224876,23.0,278.0,37.0,M,2.0,53436.64,0.0,3.0
7176632,18.0,226.0,59.5,F,2.0,29811.109999999997,0.0,3.0
2769229,5.0,65.0,28.0,U,2.0,53172.03,3.0,6.0
4508825,5.0,71.0,26.5,U,2.0,42367.95,0.0,3.0
1002041,6.0,81.0,61.5,U,2.0,43898.35,1.0,4.0
9436140,4.0,58.0,27.0,U,2.0,31870.51,1.0,4.0
5334594,15.0,187.0,35.5,M,2.0,26278.23,4.0,7.0
2765161,4.0,58.0,62.0,U,2.0,30880.06,2.0,5.0
8058142,10.0,126.0,52.0,F,2.0,30796.32,2.0,5.0
2455070,12.0,155.0,30.5,M,2.0,44355.99,2.0,5.0
1088201,35.0,421.0,54.5,M,2.0,23926.17,1.0,4.0
1687262,6.0,82.0,60.0,U,2.0,43817.08,6.0,9.0
3010146,16.0,202.0,56.0,F,2.0,61579.65,0.0,3.0
9121026,8.0,106.0,48.5,F,2.0,36726.06,0.0,3.0
3782508,5.0,71.0,25.0,U,3.0,61363.22,5.0,8.0
1396964,10.0,129.0,71.0,F,2.0,33255.119999999995,2.0,5.0
8248476,6.0,82.0,56.5,U,2.0,46581.509999999995,2.0,5.0
2258357,16.0,192.0,65.5,M,3.0,60793.74,6.0,9.0
4690774,6.0,82.0,35.5,U,2.0,32927.7,1.0,4.0
3990599,5.0,71.0,54.5,U,2.0,59692.11,6.0,9.0
1879312,20.0,251.0,63.0,M,2.0,31770.839999999997,5.0,8.0
8610616,21.0,257.0,40.5,F,2.0,41331.41,2.0,5.0
9552319,5.0,70.0,62.0,U,3.0,61765.28,6.0,9.0
3149079,12.0,149.0,50.5,M,2.0,45682.95,0.0,3.0
2122736,10.0,123.0,51.5,F,2.0,34972.71,1.0,4.0
6711443,11.0,140.0,55.0,M,2.0,24835.42,0.0,3.0
4863224,8.0,97.0,30.0,U,2.0,36137.509999999995,1.0,4.0
3537735,15.0,181.0,37.5,M,2.0,32973.43,6.0,9.0
8343009,4.0,59.0,31.0,U,2.0,33781.57,6.0,9.0
7191234,4.0,56.0,49.0,U,2.0,42091.149999999994,6.0,9.0
8794039,4.0,58.0,53.5,F,4.0,31003.699999999997,5.0,8.0
4012328,13.0,166.0,40.0,M,2.0,31865.22,6.0,9.0
8680964,12.0,154.0,57.5,F,3.0,57932.1,6.0,9.0
4856097,7.0,94.0,50.0,U,2.0,40126.759999999995,1.0,4.0
144678,5.0,60.0,46.5,U,2.0,51078.88,6.0,9.0
1363737,6.0,82.0,31.0,U,2.0,30145.64,2.0,5.0
3151112,8.0,107.0,60.0,M,2.0,37665.89,4.0,7.0
8588068,8.0,97.0,25.5,U,2.0,63304.54,2.0,5.0
267391,13.0,158.0,59.5,M,2.0,31776.62,5.0,8.0
3450766,14.0,169.0,27.0,F,2.0,34345.88,6.0,9.0
1866820,15.0,188.0,46.0,M,2.0,38470.2,6.0,9.0
5761113,7.0,84.0,31.0,U,2.0,31656.64,1.0,4.0
6103153,14.0,173.0,37.0,F,2.0,49852.96,1.0,4.0
4529371,24.0,296.0,24.5,F,2.0,30209.87,6.0,9.0
8505452,18.0,227.0,36.0,M,2.0,33051.88,1.0,4.0
5910608,5.0,65.0,30.5,U,2.0,26220.949999999997,2.0,5.0
1858800,8.0,101.0,43.0,U,2.0,25124.129999999997,0.0,3.0
2549185,5.0,66.0,35.5,U,2.0,42019.73,5.0,8.0
9516166,6.0,81.0,70.5,U,2.0,25854.83,0.0,3.0
6280963,11.0,139.0,50.0,F,2.0,61509.96,5.0,8.0
2420905,7.0,88.0,26.0,U,2.0,48504.82,6.0,9.0
7651432,8.0,97.0,26.5,U,2.0,54478.61,0.0,3.0
9182143,16.0,199.0,32.5,M,2.0,27976.03,3.0,6.0
8229804,5.0,70.0,60.5,M,2.0,46090.619999999995,1.0,4.0
5283242,6.0,73.0,30.5,U,3.0,58727.15,6.0,9.0
7631819,2.0,34.0,46.5,U,2.0,30155.6,1.0,4.0
2601202,6.0,79.0,29.5,U,2.0,32670.64,1.0,4.0
8486666,4.0,59.0,50.0,U,2.0,43043.86,5.0,8.0
5141416,4.0,58.0,54.5,U,2.0,29947.92,3.0,6.0
3484978,4.0,58.0,23.0,U,2.0,27510.48,2.0,5.0
2096040,4.0,58.0,32.0,F,2.0,45520.0,1.0,4.0
595657,7.0,90.0,48.0,U,2.0,35527.99,2.0,6.0
8048935,15.0,185.0,60.0,M,2.0,38417.78,6.0,9.0
5464721,5.0,70.0,53.0,U,2.0,40701.119999999995,0.0,3.0
3882086,4.0,59.0,48.5,U,2.0,30599.44,0.0,3.0
4385232,8.0,107.0,37.0,F,2.0,62260.689999999995,2.0,6.0
2495355,4.0,58.0,64.0,U,2.0,28789.68,1.0,4.0
7726175,3.0,42.0,25.5,M,2.0,24082.78,1.0,4.0
1237163,21.0,262.0,62.5,F,2.0,49823.86,1.0,4.0
9395390,17.0,215.0,61.0,U,2.0,28285.71,3.0,6.0
5249795,17.0,208.0,17.5,M,3.0,43042.88,3.0,6.0
8644435,4.0,58.0,44.5,U,2.0,39481.56,1.0,4.0
4446759,6.0,83.0,50.5,U,2.0,48272.53,3.0,6.0
8094167,7.0,91.0,22.0,U,3.0,31669.99,3.0,6.0
9243700,6.0,81.0,27.0,F,3.0,48410.83,3.0,6.0
2354204,16.0,194.0,52.5,M,2.0,48254.03999999999,2.0,5.0
6449098,8.0,104.0,63.5,M,2.0,34221.83,3.0,6.0
409787,14.0,170.0,60.5,M,2.0,45683.88,0.0,3.0
3737834,16.0,197.0,57.5,M,2.0,25147.89,2.0,5.0
3394004,14.0,169.0,30.5,M,2.0,37200.7,6.0,9.0
7096317,16.0,198.0,42.5,F,2.0,30111.949999999997,0.0,3.0
7494176,28.0,338.0,71.5,F,2.0,58093.48,3.0,6.0
2240256,15.0,189.0,50.0,F,2.0,23801.339999999997,4.0,7.0
3694585,15.0,190.0,40.0,F,2.0,49254.42,4.0,7.0
3221598,4.0,55.0,22.5,U,2.0,26490.75,5.0,8.0
1374292,15.0,191.0,60.5,F,2.0,62159.14,6.0,9.0
1260653,12.0,154.0,28.5,M,2.0,27319.26,0.0,3.0
6095280,6.0,75.0,49.0,M,2.0,50251.66,3.0,7.0
598705,5.0,70.0,29.0,U,2.0,34099.2,1.0,4.0
2680334,15.0,189.0,46.5,M,2.0,55883.24,2.0,5.0
6697221,12.0,151.0,28.5,F,2.0,24869.359999999997,3.0,6.0
1357384,21.0,254.0,41.0,F,2.0,37396.7,2.0,5.0
4472571,19.0,230.0,61.0,M,2.0,55602.23,6.0,9.0
769765,18.0,220.0,27.0,F,2.0,53402.89,2.0,5.0
8537217,17.0,205.0,21.5,F,2.0,27691.64,0.0,4.0
5036404,10.0,123.0,27.5,M,2.0,25316.19,0.0,3.0
7864632,5.0,70.0,24.0,U,3.0,47719.259999999995,6.0,9.0
782399,8.0,99.0,63.0,U,2.0,48875.67,0.0,3.0
699117,5.0,71.0,44.5,U,2.0,27831.839999999997,2.0,6.0
4890753,5.0,60.0,34.5,U,2.0,26866.359999999997,3.0,6.0
5340999,6.0,72.0,20.5,U,2.0,38777.009999999995,4.0,7.0
4807789,5.0,71.0,31.5,U,2.0,55345.46,4.0,7.0
9068866,7.0,95.0,56.5,U,2.0,46623.95,2.0,5.0
4246602,15.0,190.0,38.0,M,2.0,58206.07,6.0,9.0
8071131,9.0,115.0,64.5,F,2.0,29894.839999999997,0.0,3.0
9410507,5.0,71.0,50.0,U,3.0,41362.11,2.0,5.0
9354633,6.0,83.0,26.5,U,2.0,45745.19,0.0,3.0
9763536,4.0,49.0,20.0,U,2.0,26542.92,1.0,4.0
2621982,8.0,101.0,40.5,U,2.0,50779.36,4.0,7.0
4743648,6.0,81.0,29.0,U,2.0,33080.5,1.0,4.0
4267612,28.0,345.0,28.0,F,2.0,32358.76,3.0,6.0
